year,section,type,Champ,Art.,prog,proj/act,Ligne,code,fr_label,ar_label,amount_previous,amount_proposed,amount_approved
2024,Equipement,Crédits,10.0,10.0,10.0,20.0,15.0,10.10.10.20.15,Matériel électrique et électronique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﻜﻬﺮﺑﺎﺋﻲ ﻮﺍﻹﻟﻜﺘﺮﻮﻨﻲ    ,0.0,0.0,0
2024,Equipement,Crédits,10.0,10.0,10.0,20.0,16.0,10.10.10.20.16,Matériel des fêtes et de pavoisement,ﻋﺘﺎﺩ ﺍﻟﺘﺰﻳﻴﻦ ﻮﺍﻟﺤﻔﻼﺕ      ,0.0,0.0,0
2024,Equipement,Crédits,10.0,10.0,10.0,20.0,17.0,10.10.10.20.17,Matériel de signalisation,ﻋﺘﺎﺩ ﺍﻹﺸﺎﺭﺍﺕ   ,0.0,0.0,0
2024,Equipement,Crédits,10.0,10.0,10.0,20.0,20.0,10.10.10.20.20,Grosses réparations,ﺇﺼﻼﺤﺎﺕ ﻛﺑﺮﻯ ,0.0,0.0,0
2024,Equipement,Crédits,10.0,10.0,10.0,20.0,21.0,10.10.10.20.21,Véhicules motocycles cycles et engins,,0.0,0.0,0
2024,Equipement,Crédits,10.0,10.0,10.0,20.0,22.0,10.10.10.20.22,Matériel technique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﺘﻘﻨﻲ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,10.0,10.0,20.0,23.0,10.10.10.20.23,Matériel informatique et logiciels,ﺍﻟﻌﺘﺎﺩ ﺍﻟﻣﻌﻠﻮﻣﺎﺗﻲ ﻮ ﺍﻟﺑﺮﻣﺠﻴﺎﺕ    ,0.0,0.0,0
2024,Equipement,Crédits,10.0,10.0,10.0,20.0,24.0,10.10.10.20.24,Matériel électrique et électronique et de l audio visuel,ﺍﻟﻌﺘﺎﺩ ﺍﻟﻜﻬﺮﺑﺎﺋﻲ ﻮﺍﻹﻟﻜﺘﺮﻮﻨﻲ ﻮ ﺍﻟﻌﺘﺎﺩ ﺍﻟﺳﻣﻌﻲﺍﻟﺑﺼﺮﻱ         ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.10.10.20.00,Total du projet  20 - Patrimoine mobilier,مجموع - ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻣﻨﻘﻮﻟﺔ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.10.10.00.00,Total du programme  10 - Action commune,مجموع - ﺍﻟﻨﺸﺎﻁ ﺍﻟﻣﺸﺘﺮﻙ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,0.0,0.0,10.20.20.00.00,Projets intégrés,ﺑﺮﺍﻣﺞ ﻣﺘﻜﺎﻣﻠﺔ ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,0.0,10.20.20.10.00,Projets intégrés,ﺑﺮﺍﻣﺞ ﻣﺘﻜﺎﻣﻠﺔ ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,11.0,10.20.20.10.11,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,12.0,10.20.20.10.12,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,13.0,10.20.20.10.13,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,14.0,10.20.20.10.14,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,15.0,10.20.20.10.15,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,16.0,10.20.20.10.16,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,17.0,10.20.20.10.17,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,18.0,10.20.20.10.18,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,19.0,10.20.20.10.19,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,20.0,10.20.20.10.20,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,21.0,10.20.20.10.21,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,22.0,10.20.20.10.22,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,23.0,10.20.20.10.23,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,24.0,10.20.20.10.24,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,25.0,10.20.20.10.25,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,26.0,10.20.20.10.26,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,27.0,10.20.20.10.27,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,28.0,10.20.20.10.28,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,29.0,10.20.20.10.29,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,20.0,20.0,10.0,30.0,10.20.20.10.30,Projet integré de,ﻣﺸﺮﻮﻉ ﻣﺘﻜﺎﻣﻞ  ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.20.20.10.00,Total du projet  10 - Projets intégrés,مجموع - ﺑﺮﺍﻣﺞ ﻣﺘﻜﺎﻣﻠﺔ ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.20.20.00.00,Total du programme  20 - Projets intégrés,مجموع - ﺑﺮﺍﻣﺞ ﻣﺘﻜﺎﻣﻠﺔ ,0.0,0.0,0
2024,Equipement,Crédits,10.0,30.0,30.0,0.0,0.0,10.30.30.00.00,Dépenses diverses,ﻣﺼﺎﺭﻳﻒ ﻣﺧﺘﻠﻔﺔ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,30.0,30.0,10.0,0.0,10.30.30.10.00,Dépenses diverses,ﻣﺼﺎﺭﻳﻒ ﻣﺧﺘﻠﻔﺔ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,30.0,30.0,10.0,11.0,10.30.30.10.11,,,0.0,0.0,0
2024,Equipement,Crédits,10.0,30.0,30.0,10.0,12.0,10.30.30.10.12,,,0.0,0.0,0
2024,Equipement,Crédits,10.0,30.0,30.0,10.0,13.0,10.30.30.10.13,,,0.0,0.0,0
2024,Equipement,Crédits,10.0,30.0,30.0,10.0,14.0,10.30.30.10.14,,,0.0,0.0,0
2024,Equipement,Crédits,10.0,30.0,30.0,10.0,15.0,10.30.30.10.15,,,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.10.00,Total du projet  10 - Dépenses diverses,مجموع - ﻣﺼﺎﺭﻳﻒ ﻣﺧﺘﻠﻔﺔ  ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.30.30.00.00,Total du programme  30 - Dépenses diverses,مجموع - ﻣﺼﺎﺭﻳﻒ ﻣﺧﺘﻠﻔﺔ  ,0.0,0.0,0
2024,Equipement,Crédits,10.0,40.0,40.0,0.0,0.0,10.40.40.00.00,Actions financières liées à lamortissement de la dette,ﺍﻷﻨﺸﻁﺔ ﺍﻟﻣﺎﻟﻴﺔ ﺍﻟﻣﺘﻌﻠﻘﺔ ﺑﺘﺳﺩﻳﺩ ﺍﻟﺩﻳﻮﻦ       ,0.0,0.0,0
2024,Equipement,Crédits,10.0,40.0,40.0,10.0,0.0,10.40.40.10.00,Emprunts auprès des organismes financiers,ﻗﺮﺽ ﻣﻦ ﻟﺩﻦ ﺍﻟﻣﺆﺳﺳﺎﺕ ﺍﻟﻣﺎﻟﻴﺔ    ,0.0,0.0,0
2024,Equipement,Crédits,10.0,40.0,40.0,10.0,11.0,10.40.40.10.11,Amortissement en capital de lemprunt n  contracté auprès du,ﺳﺩﺍﺩ ﺃﺼﻞ ﺍﻟﻘﺮﺽ ﺭﻗﻡ ﺍﻟﻣﻣﻨﻮﺡ ﻣﻦ ﻁﺮﻒ    ,3915400.0,3406800.0,3406800
2024,Equipement,Crédits,10.0,40.0,40.0,10.0,12.0,10.40.40.10.12,Amortissement en capital de lemprunt n  contracté auprès du,ﺳﺩﺍﺩ ﺃﺼﻞ ﺍﻟﻘﺮﺽ ﺭﻗﻡ ﺍﻟﻣﻣﻨﻮﺡ ﻣﻦ ﻁﺮﻒ    ,0.0,0.0,0
2024,Equipement,Crédits,10.0,40.0,40.0,10.0,13.0,10.40.40.10.13,Amortissement en capital de lemprunt n  contracté auprès du,ﺳﺩﺍﺩ ﺃﺼﻞ ﺍﻟﻘﺮﺽ ﺭﻗﻡ ﺍﻟﻣﻣﻨﻮﺡ ﻣﻦ ﻁﺮﻒ    ,0.0,0.0,0
2024,Equipement,Crédits,10.0,40.0,40.0,10.0,14.0,10.40.40.10.14,Amortissement en capital de lemprunt n  contracté auprès du,ﺳﺩﺍﺩ ﺃﺼﻞ ﺍﻟﻘﺮﺽ ﺭﻗﻡ ﺍﻟﻣﻣﻨﻮﺡ ﻣﻦ ﻁﺮﻒ    ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.40.40.10.00,Total du projet  10 - Emprunts auprès des organismes financiers,مجموع - ﻗﺮﺽ ﻣﻦ ﻟﺩﻦ ﺍﻟﻣﺆﺳﺳﺎﺕ ﺍﻟﻣﺎﻟﻴﺔ    ,3915400.0,3406800.0,3406800
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.40.40.00.00,Total du programme  40 - Actions financières liées à lamortissement de la dette,مجموع - ﺍﻷﻨﺸﻁﺔ ﺍﻟﻣﺎﻟﻴﺔ ﺍﻟﻣﺘﻌﻠﻘﺔ ﺑﺘﺳﺩﻳﺩ ﺍﻟﺩﻳﻮﻦ       ,3915400.0,3406800.0,3406800
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,10.00.00.00.00,Total du chapitre  10 - ADMINISTRATION GENERALE,مجموع - ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ,3915400.0,3406800.0,3406800
2024,Equipement,Crédits,20.0,0.0,0.0,0.0,0.0,20.00.00.00.00,DOMAINES DES AFFAIRES SOCIALES,ﻣﺠﺎﻝ ﺍﻟﺸﺆﻮﻦ ﺍﻹﺠﺘﻣﺎﻋﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,0.0,0.0,20.10.10.00.00,Actions sociales et assistance,ﺍﻟﻣﺳﺎﻋﺩﺍﺕ ﻮﺍﻷﻨﺸﻁﺔ ﺍﻹﺠﺘﻣﺎﻋﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,0.0,20.10.10.10.00,Patrimoine immobilier,ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻌﻘﺎﺭﻳﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,10.0,20.10.10.10.10,Acquisitions,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,11.0,20.10.10.10.11,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,12.0,20.10.10.10.12,Bâtiments,ﺍﻟﺑﻨﺎﻳﺎﺕ ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,13.0,20.10.10.10.13,Droits et taxes liés aux acquisitions immobilières,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺸﺮﺍﺀ ﺍﻟﻌﻘﺎﺭﺍﺕ    ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,20.0,20.10.10.10.20,Constructions,ﺍﻟﺑﻨﺎﺀﺍﺕ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,21.0,20.10.10.10.21,Etudes et assistance techniques,ﺍﻟﺩﺭﺍﺳﺎﺕ ﻮﺍﻟﻣﺳﺎﻋﺩﺓ ﺍﻟﺘﻘﻨﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,22.0,20.10.10.10.22,Bâtiments,ﺑﻨﺎﻳﺎﺕ ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,23.0,20.10.10.10.23,droits et taxes liés à la construction,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺎﻟﺑﻨﺎﺀﺍﺕ    ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,30.0,20.10.10.10.30,Aménagement et gros travaux de maintenance,ﺍﻹﺼﻼﺤﺎﺕ ﻮﺍﻷﺸﻐﺎﻝ ﺍﻟﻜﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ      ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,31.0,20.10.10.10.31,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,10.0,32.0,20.10.10.10.32,Bâtiments,ﺑﻨﺎﻳﺎﺕ ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,20.10.10.10.00,Total du projet  10 - Patrimoine immobilier,مجموع - ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻌﻘﺎﺭﻳﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,0.0,20.10.10.20.00,Patrimoine mobilier,ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻣﻨﻘﻮﻟﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,10.0,20.10.10.20.10,Equipement des bâtiments,ﺗﺠﻬﻴﺰ ﺍﻟﺑﻨﺎﻳﺎﺕ ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,11.0,20.10.10.20.11,Matériel et mobilier de bureau,ﻋﺘﺎﺩ ﻮﺃﺛﺎﺕ ﺍﻟﻣﻜﺘﺏ     ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,12.0,20.10.10.20.12,Matériel technique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﺘﻘﻨﻲ  ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,13.0,20.10.10.20.13,Matériel électrique et électronique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﻜﻬﺮﺑﺎﺋﻲ ﻮﺍﻹﻟﻜﺘﺮﻮﻨﻲ    ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,20.0,20.10.10.20.20,Maintenance et grosses réparations du patrimoine mobilier,ﺍﻟﺼﻴﺎﻨﺔ ﻮ ﺍﻹﺼﻼﺤﺎﺕ ﺍﻟﻜﺑﺮﻯ ﻟﻠﻣﻨﻘﻮﻻﺕ    ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,21.0,20.10.10.20.21,Matériel et mobilier de bureau,ﻋﺘﺎﺩ ﻮﺃﺛﺎﺕ ﺍﻟﻣﻜﺘﺏ     ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,22.0,20.10.10.20.22,Matériel technique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﺘﻘﻨﻲ  ,0.0,0.0,0
2024,Equipement,Crédits,20.0,10.0,10.0,20.0,23.0,20.10.10.20.23,Matériel électrique et électronique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﻜﻬﺮﺑﺎﺋﻲ ﻮﺍﻹﻟﻜﺘﺮﻮﻨﻲ    ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,20.10.10.20.00,Total du projet  20 - Patrimoine mobilier,مجموع - ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻣﻨﻘﻮﻟﺔ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,20.10.10.00.00,Total du programme  10 - Actions sociales et assistance,مجموع - ﺍﻟﻣﺳﺎﻋﺩﺍﺕ ﻮﺍﻷﻨﺸﻁﺔ ﺍﻹﺠﺘﻣﺎﻋﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,0.0,0.0,20.20.20.00.00,Actions sportives,ﺍﻷﻨﺸﻁﺔ ﺍﻟﺮﻳﺎﺿﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,0.0,20.20.20.10.00,Patrimoine immobilier,ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻌﻘﺎﺭﻳﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,10.0,20.20.20.10.10,Acquisitions,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,11.0,20.20.20.10.11,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,12.0,20.20.20.10.12,Droits et taxes liés aux acquisitions immobilières,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺸﺮﺍﺀ ﺍﻟﻌﻘﺎﺭﺍﺕ    ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,20.0,20.20.20.10.20,Constructions,ﺍﻟﺑﻨﺎﺀﺍﺕ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,21.0,20.20.20.10.21,Etudes et assistance technique,ﺍﻟﺩﺭﺍﺳﺎﺕ ﻮﺍﻟﻣﺳﺎﻋﺩﺍﺕ ﺍﻟﺘﻘﻨﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,22.0,20.20.20.10.22,Stades et complexes sportifs,ﺍﻟﻣﻼﻋﺏ ﻮﺍﻟﻣﺮﻛﺑﺎﺕ ﺍﻟﺮﻳﺎﺿﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,23.0,20.20.20.10.23,Piscines,ﺍﻟﻣﺳﺎﺑﺢ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,24.0,20.20.20.10.24,Droits et taxes liés aux constructions,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺎﻟﺑﻨﺎﻳﺎﺕ   ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,30.0,20.20.20.10.30,Aménagement et gros travaux de maintenance,ﺍﻹﺼﻼﺤﺎﺕ ﻮ ﺍﻷﺸﻐﺎﻝ ﺍﻟﻜﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ      ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,31.0,20.20.20.10.31,Terrains de sport et de complexes sportifs,ﺍﻟﻣﻼﻋﺏ ﻮﺍﻟﻣﺮﻛﺑﺎﺕ ﺍﻟﺮﻳﺎﺿﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,10.0,32.0,20.20.20.10.32,Piscines,ﺍﻟﻣﺳﺎﺑﺢ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,20.20.20.10.00,Total du projet  10 - Patrimoine immobilier,مجموع - ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻌﻘﺎﺭﻳﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,0.0,20.20.20.20.00,Patrimoine mobilier,ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻣﻨﻘﻮﻟﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,10.0,20.20.20.20.10,Equipement installations sportives,ﺗﺠﻬﻴﺰ ﺍﻟﻣﻨﺸﺂﺕ ﺍﻟﺮﻳﺎﺿﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,11.0,20.20.20.20.11,Matériel et mobilier de bureau,ﻋﺘﺎﺩ ﻮﺃﺛﺎﺕ ﺍﻟﻣﻜﺘﺏ     ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,12.0,20.20.20.20.12,Matériel électrique et électronique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﻜﻬﺮﺑﺎﺋﻰ ﻮﺍﻹﻟﻜﺘﺮﻮﻨﻲ    ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,13.0,20.20.20.20.13,Matériel de sport,ﻋﺘﺎﺩ ﺍﻟﺮﻳﺎﺿﺔ   ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,20.0,20.20.20.20.20,Maintenance et grosses réparations,ﺍﻟﺼﻴﺎﻨﺔ ﻮ ﺍﻹﺼﻼﺤﺎﺕ ﺍﻟﻜﺑﺮﻯ ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,21.0,20.20.20.20.21,Matériel et mobilier de bureau,ﻋﺘﺎﺩ ﻮﺃﺛﺎﺕ ﺍﻟﻣﻜﺘﺏ     ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,22.0,20.20.20.20.22,Matériel électique et électronique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﻜﻬﺮﺑﺎﺋﻲ ﻮﺍﻹﻟﻜﺘﺮﻮﻨﻲ    ,0.0,0.0,0
2024,Equipement,Crédits,20.0,20.0,20.0,20.0,23.0,20.20.20.20.23,Matériel de sport,ﻋﺘﺎﺩ ﺍﻟﺮﻳﺎﺿﺔ   ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,20.20.20.20.00,Total du projet  20 - Patrimoine mobilier,مجموع - ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻣﻨﻘﻮﻟﺔ,0.0,0.0,0
2024,Equipement,Crédits,0.0,0.0,0.0,0.0,0.0,20.20.20.00.00,Total du programme  20 - Actions sportives,مجموع - ﺍﻷﻨﺸﻁﺔ ﺍﻟﺮﻳﺎﺿﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,0.0,0.0,20.30.30.00.00,Actions de santé et dhygiène,ﺍﻷﻨﺸﻁﺔ ﺍﻟﺼﺤﻴﺔ   ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,0.0,20.30.30.10.00,Patrimoine immobilier,ﺍﻟﻣﻣﺘﻠﻜﺎﺕ ﺍﻟﻌﻘﺎﺭﻳﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,10.0,20.30.30.10.10,Acquisitions,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,11.0,20.30.30.10.11,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,12.0,20.30.30.10.12,Bâtiments,ﺍﻟﺑﻨﺎﻳﺎﺕ ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,13.0,20.30.30.10.13,Droits et taxes liés aux acquisitions immobilières,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺸﺮﺍﺀ ﺍﻟﻌﻘﺎﺭﺍﺕ    ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,20.0,20.30.30.10.20,Constructions,ﺍﻟﺑﻨﺎﺀﺍﺕ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,21.0,20.30.30.10.21,Etudes et assistance technique,ﺍﻟﺩﺭﺍﺳﺎﺕ ﻮﺍﻟﻣﺳﺎﻋﺩﺍﺕ ﺍﻟﺘﻘﻨﻴﺔ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,22.0,20.30.30.10.22,Construction de bâtiments,ﺗﺸﻴﻴﺩ ﺍﻟﺑﻨﺎﻳﺎﺕ ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,23.0,20.30.30.10.23,Droits et taxes liés aux constructions,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺎﻟﺑﻨﺎﻳﺎﺕ   ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,30.0,20.30.30.10.30,Aménagement et gros travaux de maintenance,ﺍﻹﺼﻼﺤﺎﺕ ﻮ ﺍﻷﺸﻐﺎﻝ ﺍﻟﻜﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ      ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,31.0,20.30.30.10.31,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0
2024,Equipement,Crédits,20.0,30.0,30.0,10.0,32.0,20.30.30.10.32,Bâtiments,ﺍﻟﺑﻨﺎﻳﺎﺕ ,0.0,0.0,0
