year,section,type,Champ,Art,prog,Ligne,code,fr_label,ar_label,amount_previous,amount_proposed,amount_approved
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Chemins vicinaux et pistes,ﺍﻟﻣﺳﺎﻟﻙ ﻮﺍﻟﻣﻣﺮﺍﺕ ﺍﻟﺠﻣﺎﻋﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Construction,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Ponts,ﺍﻟﺠﺳﻮﺭ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Viaducs,ﺍﻟﻣﻌﺎﺑﺮ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Gros travaux de maintenance,ﺃﺸﻐﺎﻝ ﻛﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Voies urbaines,ﺍﻟﻁﺮﻕ ﺍﻟﺤﺿﺮﻳﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Voies intercommunales,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Chemins vicinaux et pistes,ﺍﻟﻣﺳﺎﻟﻙ ﻮﺍﻟﻣﻣﺮﺍﺕ ﺍﻟﺠﻣﺎﻋﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Ponts,ﺍﻟﺠﺳﻮﺭ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,10,30.20.20.10,Viaducs,ﺍﻟﻣﻌﺎﺑﺮ,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  10,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Réseau deau,ﺸﺑﻜﺔ ﺍﻟﻣﺎﺀ  ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Eau potable,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Adduction deau potable,ﺠﻠﺏ ﺍﻟﻣﺎﺀ ﺍﻟﺼﺎﻟﺢ ﻟﻠﺸﺮﺏ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Aménagement des points deau publiques,ﺇﺼﻼﺡ ﻨﻘﻁ ﺍﻟﻣﺎﺀ ﺍﻟﻌﻣﻮﻣﻲ     ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Aménagement de khettaras séguias et canaux,ﺇﺼﻼﺡ ﺍﻟﺧﻁﺎﺭﺍﺕ ﻮﺍﻟﺳﻮﺍﻗﻲ      ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Stations de relevage et de pompage,ﻣﺤﻁﺎﺕ ﺿﺦ ﺍﻟﻘﻨﻮﺍﺕ ﻮﺭﻓﻊ ﺍﻟﻣﻴﺎﻩ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Forage de puits,ﺤﻔﺮ ﺍﻵﺑﺎﺭ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Barrages collinaires,ﺍﻟﺳﺩﻮﺩ ﺍﻟﺘﻠﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Construction des barrages collinaires,ﺑﻨﺎﺀ ﺍﻟﺳﺩﻮﺩ ﺍﻟﺘﻠﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Gros travaux de maintenances des adductions deau,ﺃﺸﻐﺎﻝ ﻛﺑﺮﻯ ﻟﺼﻴﺎﻨﺔ ﺗﺠﻬﻴﺰﺍﺕ ﺠﻠﺏ ﺍﻟﻣﺎﺀ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Points deau publics,ﻨﻘﻁ ﺍﻟﻣﺎﺀ ﺍﻟﻌﻣﻮﻣﻲ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Khettaras séguias et canaux dirriguation,ﺍﻟﺧﻁﺎﺭﺍﺕ ﻮﺍﻟﺳﻮﺍﻗﻲ ﻮﻗﻨﻮﺍﺕ ﺍﻟﺳﻘﻲ    ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Stations de relevage et de pompage,ﻣﺤﻁﺎﺕ ﺍﻟﺮﻓﻊ ﻮﺍﻟﺿﺦ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Puits,ﺍﻵﺑﺎﺭ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,20,30.20.20.20,Barrages collinaires,ﺍﻟﺳﺩﻮﺩ ﺍﻟﺘﻠﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  20,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,30,30.20.20.30,Réseau délectricité et ouvrages déclairage public,ﺸﺑﻜﺔ ﺍﻟﻜﻬﺮﺑﺎﺀ ﻮﺃﺸﻐﺎﻝ ﺍﻹﻨﺎﺭﺓ ﺍﻟﻌﻣﻮﻣﻴﺔ      ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,30,30.20.20.30,Ouvrages déclairage public,ﻣﻨﺸﺂﺕ ﺍﻹﻨﺎﺭﺓ ﺍﻟﻌﻣﻮﻣﻴﺔ  ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,30,30.20.20.30,Installation de poteaux et cablages,ﻮﺿﻊ ﺍﻷﻋﻣﺩﺓ ﻮﺍﻷﺳﻼﻙ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,30,30.20.20.30,Construction de postes de transformation et de distribution,ﺑﻨﺎﺀ ﻣﺮﺍﻛﺰ ﺍﻟﺘﺤﻮﻳﻞ ﻮﺍﻟﺘﻮﺯﻳﻊ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,30,30.20.20.30,Achat de plaques dénergie solaire,ﺸﺮﺍﺀ ﺼﻔﺎﺋﺢ ﻟﻠﻁﺎﻗﺔ ﺍﻟﺸﻣﺳﻴﺔ  ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,30,30.20.20.30,Gros travaux de maintenance,ﺃﺸﻐﺎﻝ ﻛﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,30,30.20.20.30,Poteaux et cablages,ﺍﻷﻋﻣﺩﺓ ﻮﺍﻷﺳﻼﻙ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,30,30.20.20.30,Postes de transformation et de distribution,ﻣﺮﺍﻛﺰ ﺍﻟﺘﺤﻮﻳﻞ ﻮﺍﻟﺘﻮﺯﻳﻊ,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  30,,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Réseau dégouts,ﺸﺑﻜﺔ ﺍﻟﻮﺍﺩ ﺍﻟﺤﺎﺭ  ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Constructions,ﺍﻟﺑﻨﺎﺀﺍﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Canalisation,ﺍﻟﻣﺠﺎﺭﻱ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Station de refoulement,ﻣﺤﻁﺎﺕ ﺍﻟﺩﻓﻊ ﻮﺍﻟﺿﺦ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Station dépuration,ﻣﺤﻁﺎﺕ ﺍﻟﺘﺼﻔﻴﺔ ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Gros travaux de maintenance du réseau,ﺃﺸﻐﺎﻝ ﻛﺑﺮﻯ ﻟﺼﻴﺎﻨﺔ ﺍﻟﺸﺑﻜﺔ ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Réseau de canalisation,ﺸﺑﻜﺔ ﺍﻟﻣﺠﺎﺭﻱ   ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Stations de refoulement,ﻣﺤﻁﺎﺕ ﺍﻟﺩﻓﻊ,0.0,0.0,0.0
2023,Equipement,Crédits,30,20,20,40,30.20.20.40,Stations dépuration,ﻣﺤﻁﺎﺕ ﺍﻟﺘﺼﻔﻴﺔ ,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  40,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du programme  20,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du chapitre  30,,0.0,0.0,0.0
2023,Equipement,Crédits,40,0,0,0,40.00.00.00,DOMAINE DES AFFAIRES ECONOMIQUES,ﻣﺠﺎﻝ ﺍﻟﺸﺆﻮﻦ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,0,40.10.10.00,Agricultures et forêts,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Acquisitions Constructions et Aménagement et gros travaux de maintenance,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ ﻮ ﺍﻟﺑﻨﺎﺀﺍﺕ ﺍﻹﺼﻼﺤﺎﺕ ﻮﺍﻷﺸﻐﺎﻝ ﺍﻟﻜﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ      ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Acquisitions,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Terrains,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Bâtiments,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Matériel technique,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Plantes et arbres,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Droits et taxes liés aux acquisitions,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺎﻟﺸﺮﺍﺀﺍﺕ   ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Constructions,,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Etudes et assistances techniques,ﺍﻟﺩﺭﺍﺳﺎﺕ ﻮﺍﻟﻣﺳﺎﻋﺩﺍﺕ ﺍﻟﺘﻘﻨﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Centres de vulgarisation,ﻣﺮﺍﻛﺰ ﺍﻹﺭﺸﺎﺩﺍﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Clôture des réserves de chasses,ﺗﺳﻮﻳﺮ ﻣﺤﻣﻴﺎﺕ ﺍﻟﺼﻴﺩ     ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Serres,ﺩﻓﻴﺋﺎﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Droits et taxes liés à la construction,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺎﻟﺑﻨﺎﺀ    ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Aménagement et gros travaux de maintenance,ﺍﻹﺼﻼﺤﺎﺕ ﻮ ﺍﻷﺸﻐﺎﻝ ﺍﻟﻜﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ      ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Bâtiments,ﺍﻟﺑﻨﺎﻳﺎﺕ ,0.0,0.0,0.0
2023,Equipement,Crédits,40,10,10,10,40.10.10.10,Matériel,ﺍﻟﻌﺘﺎﺩ ,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  10,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du programme  10,,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,0,40.20.20.00,Industrie et artisanat,,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Acquisitions Constructions et Aides et participations,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ ﻮﺍﻟﺑﻨﺎﺀﺍﺕ ﻮﺍﻹﻋﺎﻨﺎﺕ ﻮﺍﻟﻣﺳﺎﻫﻣﺎﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Acquisitions,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Matériel techniques,ﺍﻟﻌﺘﺎﺩ ﺍﻟﺘﻘﻨﻲ  ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Droits et taxes liés aux acquisitions,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺎﻟﺸﺮﺍﺀﺍﺕ   ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Constructions,ﺍﻟﺑﻨﺎﺀﺍﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Etudes et assistances techniques,ﺍﻟﺩﺭﺍﺳﺎﺕ ﻮﺍﻟﻣﺳﺎﻋﺩﺍﺕ ﺍﻟﺘﻘﻨﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,UTOM,,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Usine de déssalement,ﻣﻌﺎﻣﻞ ﺇﺯﺍﻟﺔ ﺍﻷﻣﻼﺡ ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Droits et taxes liés aux constructions,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺎﻟﺑﻨﺎﺀ   ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Aides et participations,ﺇﻋﺎﻨﺎﺕ ﻮ ﻣﺳﺎﻫﻣﺎﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Participation au capital de la société,ﻣﺳﺎﻫﻣﺔ ﻓﻲ ﺭﺃﺳﻣﺎﻝ ﺸﺮﻛﺔ ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,Participation au capital de la société,ﻣﺳﺎﻫﻣﺔ ﻓﻲ ﺭﺃﺳﻣﺎﻝ ﺸﺮﻛﺔ ,0.0,0.0,0.0
2023,Equipement,Crédits,40,20,20,10,40.20.20.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  10,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du programme  20,,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,0,40.30.30.00,Commerce,ﺍﻟﺘﺠﺎﺭﺓ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Acquisitions Constructions et Aménagement et gros travaux de maintenance,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ ﻮ ﺍﻟﺑﻨﺎﺀﺍﺕ ﺍﻹﺼﻼﺤﺎﺕ ﻮﺍﻷﺸﻐﺎﻝ ﺍﻟﻜﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ      ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Acquisitions,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Matériel technique,ﺍﻟﻌﺘﺎﺩ ﺍﻟﺘﻘﻨﻲ  ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Droits et taxes liés aux acquisitions,ﺍﻟﺤﻘﻮﻕ ﻮﺍﻟﺮﺳﻮﻡ ﺍﻟﻣﺮﺗﺑﻁﺔ ﺑﺎﻟﺸﺮﺍﺀﺍﺕ   ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Constructions,ﺍﻟﺑﻨﺎﺀﺍﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Etudes et assistances techniques,ﺍﻟﺩﺭﺍﺳﺎﺕ ﻮﺍﻟﻣﺳﺎﻋﺩﺍﺕ ﺍﻟﺘﻘﻨﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Abattoirs,ﺍﻟﻣﺠﺎﺯﺭ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Marchés de gros et halls aux poissons,ﺃﺳﻮﺍﻕ ﺍﻟﺠﻣﻠﺔ ﻮﺃﻣﺎﻛﻦ ﺑﻴﻊ ﺍﻷﺳﻣﺎﻙ       ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Aires à grains,,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Souks hebdomadaires et parcs à bestiaux,ﺍﻷﺳﻮﺍﻕ ﺍﻷﺳﺑﻮﻋﻴﺔ ﻮﺳﺎﺤﺎﺕ ﺍﻟﺑﻬﺎﺋﻡ  ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Marchés couverts,ﺍﻷﺳﻮﺍﻕ ﺍﻟﻣﻐﻁﺎﺓ  ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Centres commerciaux,ﺍﻟﻣﺮﺍﻛﺰ ﺍﻟﺘﺠﺎﺭﻳﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Aménagement et gros travaux de maintenance,ﺍﻹﺼﻼﺤﺎﺕ ﻮ ﺍﻷﺸﻐﺎﻝ ﺍﻟﻜﺑﺮﻯ ﻟﻠﺼﻴﺎﻨﺔ      ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Terrains,ﺍﻷﺭﺍﺿﻲ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Abattoirs,ﺍﻟﻣﺠﺎﺯﺭ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Marchés de gros et halls aux poissons,ﺃﺳﻮﺍﻕ ﺍﻟﺠﻣﻠﺔ ﻮﺃﻣﺎﻛﻦ ﺑﻴﻊ ﺍﻷﺳﻣﺎﻙ       ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Aires à grains,,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Souks hebdomadaires,ﺍﻷﺳﻮﺍﻕ ﺍﻷﺳﺑﻮﻋﻴﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Marchés couverts,ﺍﻷﺳﻮﺍﻕ ﺍﻟﻣﻐﻁﺎﺓ  ,0.0,0.0,0.0
2023,Equipement,Crédits,40,30,30,10,40.30.30.10,Centres commerciaux,ﺍﻟﻣﺮﺍﻛﺰ ﺍﻟﺘﺠﺎﺭﻳﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  10,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du programme  30,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du chapitre  40,,0.0,0.0,0.0
2023,Equipement,Crédits,50,0,0,0,50.00.00.00,DOMAINE DE SOUTIEN,ﻣﺠﺎﻝ ﺍﻟﺩﻋﻡ,0.0,0.0,0.0
2023,Equipement,Crédits,50,10,10,0,50.10.10.00,Emploi de fonds de concours,ﺍﺳﺘﻌﻣﺎﻝ ﺃﻣﻮﺍﻝ ﺍﻟﻣﺳﺎﻫﻣﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,50,10,10,10,50.10.10.10,Acquisitions immobilères constructions et équipements,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ ﺍﻟﻌﻘﺎﺭﻳﺔ ﻮ ﺍﻟﺑﻨﺎﺀﺍﺕ ﻮ ﺍﻟﺘﺠﻬﻴﺰﺍﺕ    ,0.0,0.0,0.0
2023,Equipement,Crédits,50,10,10,10,50.10.10.10,Acquisitions immobilères et constructions,ﺍﻹﻗﺘﻨﺎﺀﺍﺕ ﺍﻟﻌﻘﺎﺭﻳﺔ ﻮ ﺍﻟﺑﻨﺎﺀﺍﺕ   ,0.0,0.0,0.0
2023,Equipement,Crédits,50,10,10,10,50.10.10.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,10,10,10,50.10.10.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,10,10,10,50.10.10.10,Acquisitions des biens déquipement,ﺍﻗﺘﻨﺎﺀ ﺍﻟﺘﺠﻬﻴﺰﺍﺕ ,0.0,0.0,0.0
2023,Equipement,Crédits,50,10,10,10,50.10.10.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,10,10,10,50.10.10.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  10,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du programme  10,,0.0,0.0,0.0
2023,Equipement,Crédits,50,20,20,0,50.20.20.00,Aides,,0.0,0.0,0.0
2023,Equipement,Crédits,50,20,20,10,50.20.20.10,Subventions dinvestissements aux budgets annexes,ﺇﻣﺩﺍﺩﺍﺕ ﺍﻟﺘﺠﻬﻴﺰ ﻟﻠﻣﻴﺰﺍﻨﻴﺎﺕ ﺍﻟﻣﻠﺤﻘﺔ,0.0,0.0,0.0
2023,Equipement,Crédits,50,20,20,10,50.20.20.10,Subvention au budget annexe de,ﺇﻣﺩﺍﺩﺍﺕ ﺍﻟﺘﺠﻬﻴﺰ ﻟﻠﻣﻴﺰﺍﻨﻴﺔ ﺍﻟﻣﻠﺤﻘﺔ ﻝ,0.0,0.0,0.0
2023,Equipement,Crédits,50,20,20,10,50.20.20.10,Subvention au budget annexe de,ﺇﻣﺩﺍﺩﺍﺕ ﺍﻟﺘﺠﻬﻴﺰ ﻟﻠﻣﻴﺰﺍﻨﻴﺔ ﺍﻟﻣﻠﺤﻘﺔ ﻝ,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  10,,0.0,0.0,0.0
2023,Equipement,Crédits,50,20,20,20,50.20.20.20,Subvention à léquipement aux autres organismes publics,ﺍﻣﺩﺍﺩﺍﺕ ﺍﻟﺘﺠﻬﻴﺰ ﻟﻬﻴﺋﺎﺕ ﻋﻣﻮﻣﻴﺔ ﺃﺧﺮﻯ      ,0.0,0.0,0.0
2023,Equipement,Crédits,50,20,20,20,50.20.20.20,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,20,20,20,50.20.20.20,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,20,20,20,50.20.20.20,,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  20,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du programme  20,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,0,50.30.30.00,Versements,ﺩﻓﻌﺎﺕ,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,10,50.30.30.10,Versement aux budgets des collectivités territoriales,ﺩﻓﻌﺎﺕ ﻟﻣﻴﺰﺍﻨﻴﺎﺕ ﺍﻟﺠﻣﺎﻋﺎﺕ ﺍﻟﺘﺮﺍﺑﻴﺔ  ,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,10,50.30.30.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,10,50.30.30.10,,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  10,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,20,50.30.30.20,Subventions aux établissements de coopération intercommunale et aux groupements des collectivités territoriales,ﺍﻟﺠﻣﺎﻋﺎﺕ ﺍﻟﺘﺮﺍﺑﻴﺔ ﺩﻓﻌﺎﺕ ﻟﻣﺆﺳﺳﺎﺕ ﺍﻟﺘﻌﺎﻮﻦ ﺑﻴﻦ ﺍﻟﺠﻣﺎﻋﺎﺕ ﻮ ﻣﺠﻣﻮﻋﺎﺕ          ,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,20,50.30.30.20,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,20,50.30.30.20,,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  20,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,30,50.30.30.30,Subventions aux organismes et établissements,ﺩﻓﻌﺎﺕ ﻟﻠﻬﻴﺋﺎﺕ ﻮ ﺍﻟﻣﺆﺳﺳﺎﺕ ,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,30,50.30.30.30,Versements au PAGER,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,30,50.30.30.30,Versement au PERG,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,30,50.30.30.30,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,30,50.30.30.30,,,0.0,0.0,0.0
2023,Equipement,Crédits,0,0,0,0,00.00.00.00,Total du projet  30,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,40,50.30.30.40,Versements aux comptes spéciaux,ﺩﻓﻌﺎﺕ ﻟﻠﺤﺳﺎﺑﺎﺕ ﺍﻟﺧﺼﻮﺼﻴﺔ ,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,40,50.30.30.40,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,40,50.30.30.40,,,0.0,0.0,0.0
2023,Equipement,Crédits,50,30,30,40,50.30.30.40,,,0.0,0.0,0.0
